label,youtube_id,time_start,time_end,full_path,num_files,hasPerson,segmented_path,mask_path,bboxes_info,bbox_vis_path
skipping rope,wsiidtWIg44,66,76,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/train/skipping rope/wsiidtWIg44_000066_000076,300,True,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/minikinetics50/new_segmented_minikinetics50_train/skipping rope/wsiidtWIg44_000066_000076,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/minikinetics50/new_binarymasks_minikinetics50_train/skipping rope/wsiidtWIg44_000066_000076,"[{'class': 'person', 'confidence': 0.8787915706634521, 'bbox': [89.25204467773438, 48.96202087402344, 174.1569366455078, 228.8805694580078]}, {'class': 'person', 'confidence': 0.8440514802932739, 'bbox': [304.9645690917969, 45.2297248840332, 407.6645812988281, 244.43130493164062]}, {'class': 'person', 'confidence': 0.7894680500030518, 'bbox': [403.0406188964844, 87.74828338623047, 448.5171203613281, 139.21409606933594]}, {'class': 'person', 'confidence': 0.680586576461792, 'bbox': [289.605712890625, 37.60646438598633, 343.2369384765625, 211.5643310546875]}, {'class': 'person', 'confidence': 0.64336758852005, 'bbox': [56.284542083740234, 59.14779281616211, 90.25251007080078, 169.7683563232422]}, {'class': 'person', 'confidence': 0.4955533444881439, 'bbox': [3.3494489192962646, 70.01973724365234, 43.796260833740234, 175.7601776123047]}, {'class': 'suitcase', 'confidence': 0.4575040638446808, 'bbox': [230.41880798339844, 133.0943603515625, 299.3605041503906, 192.56820678710938]}, {'class': 'person', 'confidence': 0.41666415333747864, 'bbox': [171.09071350097656, 94.70719909667969, 201.09136962890625, 125.74991607666016]}, {'class': 'person', 'confidence': 0.39324620366096497, 'bbox': [442.16278076171875, 94.856689453125, 455.85247802734375, 139.97314453125]}, {'class': 'person', 'confidence': 0.3785777688026428, 'bbox': [201.1058349609375, 96.61911010742188, 234.04161071777344, 129.97230529785156]}]",/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/minikinetics50/new_segmented_minikinetics50_train/skipping rope/wsiidtWIg44_000066_000076/bbox_img/bbox_image.jpg
dribbling basketball,wvpmuqduyGA,18,28,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/train/dribbling basketball/wvpmuqduyGA_000018_000028,300,True,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/minikinetics50/new_segmented_minikinetics50_train/dribbling basketball/wvpmuqduyGA_000018_000028,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/minikinetics50/new_binarymasks_minikinetics50_train/dribbling basketball/wvpmuqduyGA_000018_000028,"[{'class': 'person', 'confidence': 0.8801719546318054, 'bbox': [330.6184997558594, 60.68394470214844, 388.8376159667969, 174.28778076171875]}, {'class': 'person', 'confidence': 0.7446754574775696, 'bbox': [239.2982940673828, 64.66983032226562, 292.73382568359375, 166.60125732421875]}, {'class': 'person', 'confidence': 0.5919054746627808, 'bbox': [104.77290344238281, 88.07553100585938, 152.7953643798828, 159.6670684814453]}]",/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/minikinetics50/new_segmented_minikinetics50_train/dribbling basketball/wvpmuqduyGA_000018_000028/bbox_img/bbox_image.jpg
opening bottle,wyn7KO6ONh0,49,59,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/train/opening bottle/wyn7KO6ONh0_000049_000059,300,True,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/minikinetics50/new_segmented_minikinetics50_train/opening bottle/wyn7KO6ONh0_000049_000059,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/minikinetics50/new_binarymasks_minikinetics50_train/opening bottle/wyn7KO6ONh0_000049_000059,"[{'class': 'bottle', 'confidence': 0.7233894467353821, 'bbox': [213.6361846923828, 49.10614013671875, 355.7271728515625, 253.49974060058594]}, {'class': 'dining table', 'confidence': 0.6320928335189819, 'bbox': [0.2547500431537628, 86.1875991821289, 454.2356872558594, 250.86956787109375]}, {'class': 'person', 'confidence': 0.4424290060997009, 'bbox': [49.853515625, 2.219278335571289, 455.98223876953125, 252.2418212890625]}, {'class': 'person', 'confidence': 0.359834223985672, 'bbox': [216.60586547851562, 0.4072608947753906, 454.8597717285156, 243.26634216308594]}]",/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/minikinetics50/new_segmented_minikinetics50_train/opening bottle/wyn7KO6ONh0_000049_000059/bbox_img/bbox_image.jpg
catching or throwing frisbee,x-eLRy2bwic,2,12,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/train/catching or throwing frisbee/x-eLRy2bwic_000002_000012,300,True,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/minikinetics50/new_segmented_minikinetics50_train/catching or throwing frisbee/x-eLRy2bwic_000002_000012,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/minikinetics50/new_binarymasks_minikinetics50_train/catching or throwing frisbee/x-eLRy2bwic_000002_000012,"[{'class': 'person', 'confidence': 0.9305212497711182, 'bbox': [387.609130859375, 88.69664001464844, 455.77655029296875, 252.65821838378906]}, {'class': 'person', 'confidence': 0.8737480044364929, 'bbox': [182.9526824951172, 49.29287338256836, 269.4908142089844, 193.11293029785156]}, {'class': 'person', 'confidence': 0.8501831293106079, 'bbox': [263.5975036621094, 87.96807098388672, 384.37451171875, 185.86314392089844]}, {'class': 'frisbee', 'confidence': 0.6018883585929871, 'bbox': [261.8336486816406, 107.03885650634766, 286.01019287109375, 121.18033599853516]}, {'class': 'backpack', 'confidence': 0.5676367878913879, 'bbox': [237.1062469482422, 197.0635223388672, 280.7038269042969, 234.33338928222656]}, {'class': 'backpack', 'confidence': 0.41898828744888306, 'bbox': [237.07667541503906, 197.32061767578125, 266.43072509765625, 234.02218627929688]}]",/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/minikinetics50/new_segmented_minikinetics50_train/catching or throwing frisbee/x-eLRy2bwic_000002_000012/bbox_img/bbox_image.jpg
smoking,x4c_wI6kQyE,38,48,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/train/smoking/x4c_wI6kQyE_000038_000048,300,True,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/minikinetics50/new_segmented_minikinetics50_train/smoking/x4c_wI6kQyE_000038_000048,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/minikinetics50/new_binarymasks_minikinetics50_train/smoking/x4c_wI6kQyE_000038_000048,"[{'class': 'person', 'confidence': 0.8210623860359192, 'bbox': [86.49884796142578, 0.0, 178.84613037109375, 240.06204223632812]}, {'class': 'person', 'confidence': 0.8045440316200256, 'bbox': [9.169061660766602, 4.0806756019592285, 88.2694320678711, 238.58070373535156]}, {'class': 'person', 'confidence': 0.7625412344932556, 'bbox': [119.68878936767578, 32.085960388183594, 364.3497314453125, 252.6330108642578]}]",/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/minikinetics50/new_segmented_minikinetics50_train/smoking/x4c_wI6kQyE_000038_000048/bbox_img/bbox_image.jpg
deadlifting,x8Lc-GFNfX4,40,50,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/train/deadlifting/x8Lc-GFNfX4_000040_000050,300,True,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/minikinetics50/new_segmented_minikinetics50_train/deadlifting/x8Lc-GFNfX4_000040_000050,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/minikinetics50/new_binarymasks_minikinetics50_train/deadlifting/x8Lc-GFNfX4_000040_000050,"[{'class': 'person', 'confidence': 0.8396003246307373, 'bbox': [119.87492370605469, 77.37432861328125, 222.83567810058594, 222.7794952392578]}, {'class': 'bicycle', 'confidence': 0.5500961542129517, 'bbox': [0.08998661488294601, 111.10420989990234, 72.28746032714844, 245.1323699951172]}, {'class': 'backpack', 'confidence': 0.408712238073349, 'bbox': [240.14883422851562, 150.0032501220703, 288.92803955078125, 210.37066650390625]}, {'class': 'person', 'confidence': 0.349444717168808, 'bbox': [36.95835494995117, 46.16557693481445, 54.54978561401367, 79.45663452148438]}, {'class': 'horse', 'confidence': 0.3343166410923004, 'bbox': [63.35254669189453, 11.137683868408203, 97.79793548583984, 72.25152587890625]}]",/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/minikinetics50/new_segmented_minikinetics50_train/deadlifting/x8Lc-GFNfX4_000040_000050/bbox_img/bbox_image.jpg
drinking,x9Z2T9VqZOo,94,104,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/train/drinking/x9Z2T9VqZOo_000094_000104,301,True,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/minikinetics50/new_segmented_minikinetics50_train/drinking/x9Z2T9VqZOo_000094_000104,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/minikinetics50/new_binarymasks_minikinetics50_train/drinking/x9Z2T9VqZOo_000094_000104,"[{'class': 'person', 'confidence': 0.9002450108528137, 'bbox': [73.08021545410156, 0.0, 335.9208068847656, 254.09539794921875]}, {'class': 'chair', 'confidence': 0.8774526715278625, 'bbox': [326.64703369140625, 83.0382308959961, 455.749755859375, 252.25169372558594]}, {'class': 'person', 'confidence': 0.6026894450187683, 'bbox': [0.22997301816940308, 0.7884509563446045, 102.90741729736328, 199.12899780273438]}, {'class': 'motorcycle', 'confidence': 0.3045029938220978, 'bbox': [0.5106199383735657, 13.175443649291992, 177.0133056640625, 200.5328369140625]}]",/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/minikinetics50/new_segmented_minikinetics50_train/drinking/x9Z2T9VqZOo_000094_000104/bbox_img/bbox_image.jpg
brushing teeth,xAaVDRtFqYI,74,84,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/train/brushing teeth/xAaVDRtFqYI_000074_000084,300,True,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/minikinetics50/new_segmented_minikinetics50_train/brushing teeth/xAaVDRtFqYI_000074_000084,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/minikinetics50/new_binarymasks_minikinetics50_train/brushing teeth/xAaVDRtFqYI_000074_000084,"[{'class': 'person', 'confidence': 0.7602291703224182, 'bbox': [70.10991668701172, 2.5625429153442383, 327.45941162109375, 255.1653594970703]}]",/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/minikinetics50/new_segmented_minikinetics50_train/brushing teeth/xAaVDRtFqYI_000074_000084/bbox_img/bbox_image.jpg
playing volleyball,xDcGfMl_pnE,125,135,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/train/playing volleyball/xDcGfMl_pnE_000125_000135,300,True,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/minikinetics50/new_segmented_minikinetics50_train/playing volleyball/xDcGfMl_pnE_000125_000135,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/minikinetics50/new_binarymasks_minikinetics50_train/playing volleyball/xDcGfMl_pnE_000125_000135,"[{'class': 'person', 'confidence': 0.7814171314239502, 'bbox': [213.19371032714844, 5.539629936218262, 351.5535888671875, 253.58071899414062]}, {'class': 'person', 'confidence': 0.33385011553764343, 'bbox': [56.43577575683594, 71.98362731933594, 218.6559295654297, 252.76129150390625]}]",/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/minikinetics50/new_segmented_minikinetics50_train/playing volleyball/xDcGfMl_pnE_000125_000135/bbox_img/bbox_image.jpg
dribbling basketball,xEqen9o57Qo,122,132,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/train/dribbling basketball/xEqen9o57Qo_000122_000132,300,True,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/minikinetics50/new_segmented_minikinetics50_train/dribbling basketball/xEqen9o57Qo_000122_000132,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/minikinetics50/new_binarymasks_minikinetics50_train/dribbling basketball/xEqen9o57Qo_000122_000132,"[{'class': 'person', 'confidence': 0.8990961313247681, 'bbox': [96.48944091796875, 69.9670639038086, 187.30738830566406, 207.05355834960938]}]",/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/minikinetics50/new_segmented_minikinetics50_train/dribbling basketball/xEqen9o57Qo_000122_000132/bbox_img/bbox_image.jpg
playing bass guitar,xGa6VOaCnfw,92,102,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/train/playing bass guitar/xGa6VOaCnfw_000092_000102,300,True,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/minikinetics50/new_segmented_minikinetics50_train/playing bass guitar/xGa6VOaCnfw_000092_000102,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/minikinetics50/new_binarymasks_minikinetics50_train/playing bass guitar/xGa6VOaCnfw_000092_000102,"[{'class': 'person', 'confidence': 0.7977720499038696, 'bbox': [0.1601211428642273, 1.476511001586914, 356.88494873046875, 252.2500457763672]}]",/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/minikinetics50/new_segmented_minikinetics50_train/playing bass guitar/xGa6VOaCnfw_000092_000102/bbox_img/bbox_image.jpg
bowling,xIUiIvW3N7k,1,11,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/train/bowling/xIUiIvW3N7k_000001_000011,301,True,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/minikinetics50/new_segmented_minikinetics50_train/bowling/xIUiIvW3N7k_000001_000011,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/minikinetics50/new_binarymasks_minikinetics50_train/bowling/xIUiIvW3N7k_000001_000011,"[{'class': 'person', 'confidence': 0.3605652451515198, 'bbox': [41.33443069458008, 0.5155884027481079, 150.86997985839844, 247.7557373046875]}, {'class': 'person', 'confidence': 0.3175555169582367, 'bbox': [8.65743637084961, 2.572038412094116, 239.29847717285156, 253.06985473632812]}]",/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/minikinetics50/new_segmented_minikinetics50_train/bowling/xIUiIvW3N7k_000001_000011/bbox_img/bbox_image.jpg
cleaning windows,xLBefOlplL0,1,11,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/train/cleaning windows/xLBefOlplL0_000001_000011,300,True,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/minikinetics50/new_segmented_minikinetics50_train/cleaning windows/xLBefOlplL0_000001_000011,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/minikinetics50/new_binarymasks_minikinetics50_train/cleaning windows/xLBefOlplL0_000001_000011,"[{'class': 'person', 'confidence': 0.7101564407348633, 'bbox': [127.77263641357422, 58.5264892578125, 222.2921142578125, 241.86712646484375]}]",/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/minikinetics50/new_segmented_minikinetics50_train/cleaning windows/xLBefOlplL0_000001_000011/bbox_img/bbox_image.jpg
playing accordion,xOtwI5VOR94,112,122,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/train/playing accordion/xOtwI5VOR94_000112_000122,300,True,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/minikinetics50/new_segmented_minikinetics50_train/playing accordion/xOtwI5VOR94_000112_000122,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/minikinetics50/new_binarymasks_minikinetics50_train/playing accordion/xOtwI5VOR94_000112_000122,"[{'class': 'person', 'confidence': 0.6164736151695251, 'bbox': [142.6087646484375, 13.066790580749512, 290.3221740722656, 243.18710327148438]}]",/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/minikinetics50/new_segmented_minikinetics50_train/playing accordion/xOtwI5VOR94_000112_000122/bbox_img/bbox_image.jpg
catching or throwing frisbee,xS81DVY_lco,6,16,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/train/catching or throwing frisbee/xS81DVY_lco_000006_000016,300,True,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/minikinetics50/new_segmented_minikinetics50_train/catching or throwing frisbee/xS81DVY_lco_000006_000016,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/minikinetics50/new_binarymasks_minikinetics50_train/catching or throwing frisbee/xS81DVY_lco_000006_000016,"[{'class': 'person', 'confidence': 0.8472923636436462, 'bbox': [0.7429195642471313, 50.3209114074707, 134.12527465820312, 251.4087371826172]}, {'class': 'person', 'confidence': 0.7954609990119934, 'bbox': [154.8663787841797, 15.00706958770752, 318.8666076660156, 252.48171997070312]}, {'class': 'motorcycle', 'confidence': 0.37378162145614624, 'bbox': [0.708885133266449, 152.8064727783203, 243.58412170410156, 256.0]}]",/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/minikinetics50/new_segmented_minikinetics50_train/catching or throwing frisbee/xS81DVY_lco_000006_000016/bbox_img/bbox_image.jpg
playing bass guitar,xWADycATw08,1,11,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/train/playing bass guitar/xWADycATw08_000001_000011,300,True,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/minikinetics50/new_segmented_minikinetics50_train/playing bass guitar/xWADycATw08_000001_000011,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/minikinetics50/new_binarymasks_minikinetics50_train/playing bass guitar/xWADycATw08_000001_000011,"[{'class': 'person', 'confidence': 0.7814086675643921, 'bbox': [0.30358657240867615, 0.0, 104.8451919555664, 221.83404541015625]}]",/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/minikinetics50/new_segmented_minikinetics50_train/playing bass guitar/xWADycATw08_000001_000011/bbox_img/bbox_image.jpg
playing trumpet,xXqiRFk8Yy8,103,113,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/train/playing trumpet/xXqiRFk8Yy8_000103_000113,300,True,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/minikinetics50/new_segmented_minikinetics50_train/playing trumpet/xXqiRFk8Yy8_000103_000113,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/minikinetics50/new_binarymasks_minikinetics50_train/playing trumpet/xXqiRFk8Yy8_000103_000113,"[{'class': 'person', 'confidence': 0.7238597273826599, 'bbox': [158.8832550048828, 46.244441986083984, 288.2099304199219, 223.03036499023438]}, {'class': 'skis', 'confidence': 0.3138580918312073, 'bbox': [19.036701202392578, 102.99552917480469, 212.86932373046875, 223.30091857910156]}, {'class': 'skis', 'confidence': 0.28372886776924133, 'bbox': [28.605257034301758, 101.8860092163086, 212.0108184814453, 185.02023315429688]}]",/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/minikinetics50/new_segmented_minikinetics50_train/playing trumpet/xXqiRFk8Yy8_000103_000113/bbox_img/bbox_image.jpg
punching person (boxing),xYuur_qsc6A,35,45,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/train/punching person (boxing)/xYuur_qsc6A_000035_000045,300,True,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/minikinetics50/new_segmented_minikinetics50_train/punching person (boxing)/xYuur_qsc6A_000035_000045,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/minikinetics50/new_binarymasks_minikinetics50_train/punching person (boxing)/xYuur_qsc6A_000035_000045,"[{'class': 'person', 'confidence': 0.8955166339874268, 'bbox': [109.8983154296875, 40.66542434692383, 179.36050415039062, 192.3497772216797]}, {'class': 'person', 'confidence': 0.8297999501228333, 'bbox': [238.96868896484375, 47.32854080200195, 292.9315185546875, 199.2456817626953]}]",/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/minikinetics50/new_segmented_minikinetics50_train/punching person (boxing)/xYuur_qsc6A_000035_000045/bbox_img/bbox_image.jpg
walking the dog,xbyYdS2akac,2,12,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/train/walking the dog/xbyYdS2akac_000002_000012,300,True,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/minikinetics50/new_segmented_minikinetics50_train/walking the dog/xbyYdS2akac_000002_000012,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/minikinetics50/new_binarymasks_minikinetics50_train/walking the dog/xbyYdS2akac_000002_000012,"[{'class': 'person', 'confidence': 0.8438212871551514, 'bbox': [144.52957153320312, 0.1701151430606842, 189.95053100585938, 75.46482849121094]}]",/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/minikinetics50/new_segmented_minikinetics50_train/walking the dog/xbyYdS2akac_000002_000012/bbox_img/bbox_image.jpg
sweeping floor,xcBI6Kwh91w,61,71,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/train/sweeping floor/xcBI6Kwh91w_000061_000071,249,True,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/minikinetics50/new_segmented_minikinetics50_train/sweeping floor/xcBI6Kwh91w_000061_000071,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/minikinetics50/new_binarymasks_minikinetics50_train/sweeping floor/xcBI6Kwh91w_000061_000071,"[{'class': 'potted plant', 'confidence': 0.897010326385498, 'bbox': [29.830537796020508, 91.80580139160156, 65.9944076538086, 150.69277954101562]}, {'class': 'person', 'confidence': 0.7837929725646973, 'bbox': [207.05470275878906, 98.05970764160156, 255.95997619628906, 209.31546020507812]}, {'class': 'potted plant', 'confidence': 0.5315294861793518, 'bbox': [0.22458328306674957, 95.46393585205078, 12.260894775390625, 142.0372314453125]}, {'class': 'person', 'confidence': 0.3629762530326843, 'bbox': [89.18245697021484, 146.6260223388672, 126.03890991210938, 216.30221557617188]}]",/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/minikinetics50/new_segmented_minikinetics50_train/sweeping floor/xcBI6Kwh91w_000061_000071/bbox_img/bbox_image.jpg
