action_swap_path,frame_num,label_A,label_B,predicted_label,predicted_score,human_action_rank,human_action_score,background_action_rank,background_action_score,human_top1,human_top5,background_top1,background_top5,background_wins,ranking_gap,score_gap,top10_predictions
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001980_juggling balls_to_skiing (not slalom or crosscountry)_DyTh-HA7L6E_000023_000033_bg_exuvry-vs2Q_000092_000102,50,juggling balls,skiing (not slalom or crosscountry),skiing (not slalom or crosscountry),0.6318224668502808,4,0.002827590564265847,1,0.6318224668502808,False,True,True,True,True,-3,0.6289948762860149,"['skiing (not slalom or crosscountry)', 'skiing slalom', 'juggling soccer ball', 'juggling balls', 'hurdling', 'clean and jerk', 'catching or throwing frisbee', 'shooting goal (soccer)', 'hitting baseball', 'climbing a rope']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001984_flying kite_to_dribbling basketball_EgZ6sr0o140_000000_000010_bg_8Liu0YJGFkU_000070_000080,50,flying kite,dribbling basketball,dribbling basketball,0.6348283886909485,13,0.0004712142108473927,1,0.6348283886909485,False,False,True,True,True,-12,0.6343571744801011,"['dribbling basketball', 'shooting basketball', 'playing basketball', 'dunking basketball', 'shooting goal (soccer)', 'juggling soccer ball', 'juggling balls', 'playing volleyball', 'playing tennis', 'catching or throwing baseball']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001988_punching person (boxing)_to_archery_LQmy-JW6tbA_000042_000052_bg_cIyLDvGWT6I_000001_000011,50,punching person (boxing),archery,punching person (boxing),0.16015492379665375,1,0.16015492379665375,14,0.02066545933485031,True,True,False,False,False,13,-0.13948946446180344,"['punching person (boxing)', 'sword fighting', 'cleaning windows', 'golf driving', 'climbing a rope', 'walking the dog', 'driving car', 'deadlifting', 'clean and jerk', 'skipping rope']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001992_deadlifting_to_hurdling_U-kVOaMm3Dw_000009_000019_bg_lBg84JYUZHM_000017_000027,50,deadlifting,hurdling,hurdling,0.9725439548492432,4,0.00395716680213809,1,0.9725439548492432,False,True,True,True,True,-3,0.9685867880471051,"['hurdling', 'climbing ladder', 'skiing slalom', 'deadlifting', 'climbing a rope', 'skiing (not slalom or crosscountry)', 'skipping rope', 'clean and jerk', 'hitting baseball', 'shooting goal (soccer)']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001996_eating cake_to_playing tennis_0pQACKjlllc_000002_000012_bg_KcBFSLIHRzg_000078_000088,50,eating cake,playing tennis,brushing teeth,0.1810099184513092,5,0.07015173882246017,37,0.0004557226493488997,False,True,False,False,False,32,-0.06969601617311127,"['brushing teeth', 'playing piano', 'playing accordion', 'playing violin', 'eating cake', 'eating ice cream', 'drinking', 'playing saxophone', 'opening bottle', 'cleaning windows']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_002000_shooting basketball_to_hurdling_kmcKQn7Xbyg_000003_000013_bg_omTYfJegx0U_000000_000010,50,shooting basketball,hurdling,juggling soccer ball,0.25654348731040955,15,0.011405342258512974,27,0.0038922210223972797,False,False,False,False,False,12,-0.007513121236115694,"['juggling soccer ball', 'cleaning windows', 'juggling balls', 'shooting goal (soccer)', 'skipping rope', 'sword fighting', 'catching or throwing frisbee', 'dribbling basketball', 'climbing a rope', 'playing basketball']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_002004_shooting basketball_to_juggling balls_f8Hg7d_gs-I_000021_000031_bg_iO6MiUbydaY_000064_000074,50,shooting basketball,juggling balls,dribbling basketball,0.506863534450531,3,0.13682255148887634,8,0.0013248211471363902,False,True,False,False,False,5,-0.13549773034173995,"['dribbling basketball', 'dunking basketball', 'shooting basketball', 'playing basketball', 'climbing ladder', 'shooting goal (soccer)', 'juggling soccer ball', 'juggling balls', 'hurdling', 'skipping rope']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_002008_climbing a rope_to_bowling_jMQ-KICMAxE_000004_000014_bg_-WH-lxmGJVY_000005_000015,50,climbing a rope,bowling,clean and jerk,0.6993646621704102,7,0.016215573996305466,25,0.00011408872524043545,False,False,False,False,False,18,-0.01610148527106503,"['clean and jerk', 'hurdling', 'dunking basketball', 'skipping rope', 'climbing ladder', 'deadlifting', 'climbing a rope', 'juggling balls', 'dribbling basketball', 'juggling soccer ball']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_002012_dribbling basketball_to_smoking_BEoXBFW5Yuw_000035_000045_bg_rYtspPgIYDI_000145_000155,50,dribbling basketball,smoking,juggling soccer ball,0.23606950044631958,6,0.03957130014896393,26,0.010273919440805912,False,False,False,False,False,20,-0.029297380708158016,"['juggling soccer ball', 'juggling balls', 'cleaning windows', 'dunking basketball', 'playing saxophone', 'dribbling basketball', 'sweeping floor', 'playing trumpet', 'opening bottle', 'playing violin']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_002016_clean and jerk_to_playing violin_wOolgIncdvw_000009_000019_bg_nEomGihKPkU_000015_000025,50,clean and jerk,playing violin,playing violin,0.5033247470855713,25,0.0024361417163163424,1,0.5033247470855713,False,False,True,True,True,-24,0.500888605369255,"['playing violin', 'playing trumpet', 'hurdling', 'sword fighting', 'playing bass guitar', 'playing accordion', 'archery', 'hitting baseball', 'playing guitar', 'playing saxophone']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_002020_deadlifting_to_playing tennis_Hu68uLOPeOI_000076_000086_bg_sjDBac4tZOw_000000_000010,50,deadlifting,playing tennis,playing tennis,0.9464819431304932,26,0.00012034962128382176,1,0.9464819431304932,False,False,True,True,True,-25,0.9463615935092093,"['playing tennis', 'juggling soccer ball', 'juggling balls', 'skipping rope', 'dribbling basketball', 'sweeping floor', 'hitting baseball', 'shooting goal (soccer)', 'climbing a rope', 'playing basketball']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_002024_hitting baseball_to_playing bass guitar_sYl2jCqsSKo_000042_000052_bg_1nho7QEZT84_000189_000199,50,hitting baseball,playing bass guitar,playing bass guitar,0.6123229265213013,17,0.0029166650492697954,1,0.6123229265213013,False,False,True,True,True,-16,0.6094062614720315,"['playing bass guitar', 'climbing ladder', 'playing violin', 'skiing slalom', 'dunking basketball', 'canoeing or kayaking', 'playing trumpet', 'surfing water', 'playing guitar', 'hurdling']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_002028_hitting baseball_to_eating ice cream_gg5xRWjw3f8_000097_000107_bg_cIeY0VnCvZs_000143_000153,50,hitting baseball,eating ice cream,hitting baseball,0.3686997592449188,1,0.3686997592449188,43,5.053234053775668e-05,True,True,False,False,False,42,-0.36864922690438107,"['hitting baseball', 'playing tennis', 'catching or throwing baseball', 'dunking basketball', 'hurdling', 'playing basketball', 'shooting basketball', 'flying kite', 'juggling soccer ball', 'climbing a rope']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_002032_golf driving_to_hurdling_bFTKUymQgng_000040_000050_bg_AYHbK7Ba50A_000078_000088,50,golf driving,hurdling,hurdling,0.38998308777809143,36,8.386864647036418e-05,1,0.38998308777809143,False,False,True,True,True,-35,0.38989921913162107,"['hurdling', 'catching or throwing frisbee', 'shooting goal (soccer)', 'catching or throwing baseball', 'juggling soccer ball', 'playing volleyball', 'flying kite', 'hitting baseball', 'playing basketball', 'juggling balls']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_002036_playing guitar_to_flying kite_pf9p9xRQEjA_000100_000110_bg_AdydfTm4134_000063_000073,50,playing guitar,flying kite,dribbling basketball,0.19540280103683472,30,0.0035323097836226225,3,0.10454151779413223,False,False,False,True,True,-27,0.10100920801050961,"['dribbling basketball', 'driving car', 'flying kite', 'climbing a rope', 'dunking basketball', 'cleaning windows', 'surfing water', 'juggling soccer ball', 'skipping rope', 'playing basketball']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_002040_clean and jerk_to_tying tie_iUANfGZ5dCY_000014_000024_bg_6ZvmpZzG2-I_000052_000062,50,clean and jerk,tying tie,dunking basketball,0.2311219424009323,2,0.17717286944389343,43,0.00021135169663466513,False,True,False,False,False,41,-0.17696151774725877,"['dunking basketball', 'clean and jerk', 'climbing ladder', 'juggling soccer ball', 'climbing a rope', 'playing basketball', 'shooting basketball', 'juggling balls', 'skipping rope', 'playing trumpet']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_002044_clean and jerk_to_playing trumpet_cBSJlnDYH3g_000010_000020_bg_hKcSZfv9gms_000001_000011,50,clean and jerk,playing trumpet,dunking basketball,0.43154677748680115,29,0.00019105088722426444,33,0.00016280532872769982,False,False,False,False,False,4,-2.8245558496564627e-05,"['dunking basketball', 'shooting basketball', 'playing basketball', 'dribbling basketball', 'hurdling', 'playing volleyball', 'shooting goal (soccer)', 'archery', 'climbing ladder', 'sweeping floor']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_002048_walking the dog_to_dunking basketball_-0Y6xqWo_kM_000004_000014_bg_Bl28qY8T6NA_000045_000055,50,walking the dog,dunking basketball,climbing a rope,0.33094826340675354,25,0.0003954668063670397,4,0.09322351217269897,False,False,False,True,True,-21,0.09282804536633193,"['climbing a rope', 'flying kite', 'climbing ladder', 'dunking basketball', 'skipping rope', 'juggling balls', 'juggling soccer ball', 'cleaning windows', 'clean and jerk', 'playing basketball']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_002052_playing piano_to_juggling soccer ball_zvMPX99N2IE_000019_000029_bg_yTs5t9Jas6E_000045_000055,50,playing piano,juggling soccer ball,juggling soccer ball,0.5782673954963684,20,0.0008893670747056603,1,0.5782673954963684,False,False,True,True,True,-19,0.5773780284216627,"['juggling soccer ball', 'playing basketball', 'dribbling basketball', 'shooting goal (soccer)', 'juggling balls', 'dunking basketball', 'shooting basketball', 'skipping rope', 'playing volleyball', 'playing accordion']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_002056_shooting goal (soccer)_to_archery_BxUmYyt76eI_000059_000069_bg_ZCz5i5RGe_Y_000004_000014,50,shooting goal (soccer),archery,skipping rope,0.1275520920753479,5,0.057779815047979355,30,0.002917984500527382,False,True,False,False,False,25,-0.05486183054745197,"['skipping rope', 'dribbling basketball', 'golf driving', 'walking the dog', 'shooting goal (soccer)', 'hitting baseball', 'playing basketball', 'juggling soccer ball', 'skiing slalom', 'climbing a rope']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_002060_catching or throwing baseball_to_skipping rope_AsPjORZU-cU_000055_000065_bg_6rSQNLqM6pw_000062_000072,50,catching or throwing baseball,skipping rope,playing tennis,0.14338849484920502,13,0.025466464459896088,3,0.11365269124507904,False,False,False,True,True,-10,0.08818622678518295,"['playing tennis', 'shooting goal (soccer)', 'skipping rope', 'hitting baseball', 'juggling balls', 'juggling soccer ball', 'playing basketball', 'skiing slalom', 'sword fighting', 'dribbling basketball']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_002064_punching person (boxing)_to_playing guitar_tEdzFdrwopw_000008_000018_bg_wmWCtlyvzWM_000113_000123,50,punching person (boxing),playing guitar,skipping rope,0.45084482431411743,2,0.14309048652648926,11,0.016607044264674187,False,True,False,False,False,9,-0.12648344226181507,"['skipping rope', 'punching person (boxing)', 'juggling balls', 'juggling soccer ball', 'clean and jerk', 'sword fighting', 'sweeping floor', 'playing accordion', 'deadlifting', 'playing violin']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_002068_canoeing or kayaking_to_playing accordion_FqCVQSDxOSs_000773_000783_bg_xNz65ouVPGo_000076_000086,50,canoeing or kayaking,playing accordion,surfing water,0.1643579602241516,15,0.016402654349803925,21,0.010167384520173073,False,False,False,False,False,6,-0.006235269829630852,"['surfing water', 'skiing slalom', 'driving car', 'climbing ladder', 'skiing (not slalom or crosscountry)', 'cleaning windows', 'dunking basketball', 'sword fighting', 'dribbling basketball', 'climbing a rope']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_002072_hurdling_to_playing violin_yammZCAL1HQ_000008_000018_bg_sWFRmD9Of4s_000221_000231,50,hurdling,playing violin,surfing water,0.3865774869918823,2,0.2971566319465637,17,0.004707773216068745,False,True,False,False,False,15,-0.292448858730495,"['surfing water', 'hurdling', 'dunking basketball', 'skiing slalom', 'climbing ladder', 'skiing (not slalom or crosscountry)', 'sword fighting', 'juggling balls', 'canoeing or kayaking', 'shooting goal (soccer)']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_002076_driving car_to_brushing hair_jDZh5CDu9bk_000235_000245_bg_ZU_fUEW5-jM_000046_000056,50,driving car,brushing hair,cleaning windows,0.5432456731796265,32,0.0023644561879336834,44,0.0005211406387388706,False,False,False,False,False,12,-0.0018433155491948128,"['cleaning windows', 'juggling soccer ball', 'flying kite', 'climbing a rope', 'surfing water', 'juggling balls', 'dribbling basketball', 'catching or throwing baseball', 'catching or throwing frisbee', 'climbing ladder']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_002080_juggling soccer ball_to_climbing ladder_c68Z9cjgVsk_000267_000277_bg_R_xk3fPqWqo_000016_000026,50,juggling soccer ball,climbing ladder,climbing ladder,0.6594254374504089,13,0.0026162753347307444,1,0.6594254374504089,False,False,True,True,True,-12,0.6568091621156782,"['climbing ladder', 'hurdling', 'climbing a rope', 'surfing water', 'dunking basketball', 'skiing slalom', 'skiing (not slalom or crosscountry)', 'canoeing or kayaking', 'shooting goal (soccer)', 'playing basketball']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_002084_climbing a rope_to_smoking_BgtsN1zeFWA_000092_000102_bg_-cui-aLqI3g_000541_000551,50,climbing a rope,smoking,climbing a rope,0.4331348240375519,1,0.4331348240375519,41,0.0006204904639162123,True,True,False,False,False,40,-0.43251433357363567,"['climbing a rope', 'climbing ladder', 'juggling soccer ball', 'opening bottle', 'juggling balls', 'dunking basketball', 'surfing water', 'sword fighting', 'cleaning windows', 'dribbling basketball']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_002088_skiing (not slalom or crosscountry)_to_playing tennis_8THYn_PmBw4_000083_000093_bg_PbaPKt859FA_000005_000015,50,skiing (not slalom or crosscountry),playing tennis,playing tennis,0.8971711993217468,38,2.5398812795174308e-05,1,0.8971711993217468,False,False,True,True,True,-37,0.8971458005089517,"['playing tennis', 'sweeping floor', 'juggling soccer ball', 'juggling balls', 'skipping rope', 'dribbling basketball', 'shooting goal (soccer)', 'cleaning windows', 'hitting baseball', 'shooting basketball']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_002092_sword fighting_to_sweeping floor_JpLrWNjyaQU_000027_000037_bg_MjOVdt9z9VQ_000011_000021,50,sword fighting,sweeping floor,juggling balls,0.33830124139785767,5,0.04764971137046814,23,0.002649308880791068,False,True,False,False,False,18,-0.04500040248967707,"['juggling balls', 'juggling soccer ball', 'punching person (boxing)', 'playing violin', 'sword fighting', 'skipping rope', 'playing saxophone', 'playing trumpet', 'climbing a rope', 'playing accordion']"
